MemoryType;BlockSize;ElementType;BufferSize;LaunchNum;Timer;WriteTime(s);AverageWriteTime(s);WriteBandwidth(Mb/s);AbsError(write)(s);RelError(write)(%);ReadTime(s);AverageReadTime(s);ReadBandwidth(Mb/s);AbsError(read)(s);RelError(read)(%)
HDD;29360128;unsigned short;2;3;chrono::high_resolution_clock;0,0968619000000000;0,0905622750000000;309,1795121092088152;0,0000010369154673;0,0011449750652756%;0,0277048000000000;0,0264524000000000;1058,5050883851747585;0,0000010390990366;0,0039281843485863%
HDD;29360128;unsigned short;2;4;chrono::high_resolution_clock;0,0749932000000000;0,0905622750000000;309,1795121092088152;0,0000010369154673;0,0011449750652756%;0,0269658000000000;0,0264524000000000;1058,5050883851747585;0,0000010390990366;0,0039281843485863%
HDD;29360128;unsigned int;4;1;chrono::high_resolution_clock;0,0780085000000000;0,0844834750000000;331,4257610733933461;0,0000020771225100;0,0024586139597009%;0,0256780000000000;0,0271805000000000;1030,1502915693233717;0,0000020790742377;0,0076491390433850%
HDD;29360128;unsigned int;4;2;chrono::high_resolution_clock;0,0810163000000000;0,0844834750000000;331,4257610733933461;0,0000020771225100;0,0024586139597009%;0,0277429000000000;0,0271805000000000;1030,1502915693233717;0,0000020790742377;0,0076491390433850%
HDD;29360128;unsigned int;4;3;chrono::high_resolution_clock;0,0727520000000000;0,0844834750000000;331,4257610733933461;0,0000020771225100;0,0024586139597009%;0,0294266000000000;0,0271805000000000;1030,1502915693233717;0,0000020790742377;0,0076491390433850%
HDD;29360128;unsigned int;4;4;chrono::high_resolution_clock;0,1061571000000000;0,0844834750000000;331,4257610733933461;0,0000020771225100;0,0024586139597009%;0,0258745000000000;0,0271805000000000;1030,1502915693233717;0,0000020790742377;0,0076491390433850%
HDD;29360128;unsigned __int64;8;1;chrono::high_resolution_clock;0,1047092000000000;0,0956132250000000;292,8465178326533760;0,0000041567434330;0,0043474565709551%;0,0262218000000000;0,0264355250000000;1059,1807804081818176;0,0000041590996114;0,0157329941863630%
HDD;29360128;unsigned __int64;8;2;chrono::high_resolution_clock;0,0861966000000000;0,0956132250000000;292,8465178326533760;0,0000041567434330;0,0043474565709551%;0,0261374000000000;0,0264355250000000;1059,1807804081818176;0,0000041590996114;0,0157329941863630%
HDD;29360128;unsigned __int64;8;3;chrono::high_resolution_clock;0,1007730000000000;0,0956132250000000;292,8465178326533760;0,0000041567434330;0,0043474565709551%;0,0266558000000000;0,0264355250000000;1059,1807804081818176;0,0000041590996114;0,0157329941863630%
HDD;29360128;unsigned __int64;8;4;chrono::high_resolution_clock;0,0907741000000000;0,0956132250000000;292,8465178326533760;0,0000041567434330;0,0043474565709551%;0,0267271000000000;0,0264355250000000;1059,1807804081818176;0,0000041590996114;0,0157329941863630%
HDD;33554432;unsigned short;2;1;chrono::high_resolution_clock;0,1426827000000000;0,1280936750000000;249,8171748136666110;0,0000010361825110;0,0008089255859056%;0,0294185000000000;0,0297333500000000;1076,2325805871184912;0,0000010391138771;0,0034947756546694%
HDD;33554432;unsigned short;2;2;chrono::high_resolution_clock;0,1558845000000000;0,1280936750000000;249,8171748136666110;0,0000010361825110;0,0008089255859056%;0,0307102000000000;0,0297333500000000;1076,2325805871184912;0,0000010391138771;0,0034947756546694%
HDD;33554432;unsigned short;2;3;chrono::high_resolution_clock;0,1016732000000000;0,1280936750000000;249,8171748136666110;0,0000010361825110;0,0008089255859056%;0,0293449000000000;0,0297333500000000;1076,2325805871184912;0,0000010391138771;0,0034947756546694%
HDD;33554432;unsigned short;2;4;chrono::high_resolution_clock;0,1121343000000000;0,1280936750000000;249,8171748136666110;0,0000010361825110;0,0008089255859056%;0,0294598000000000;0,0297333500000000;1076,2325805871184912;0,0000010391138771;0,0034947756546694%
HDD;33554432;unsigned int;4;1;chrono::high_resolution_clock;0,1506112000000000;0,1277830250000000;250,4244988722093694;0,0000020761917691;0,0016247790104306%;0,0298462000000000;0,0315266500000000;1015,0142815681336970;0,0000020790604326;0,0065946125979541%
HDD;33554432;unsigned int;4;2;chrono::high_resolution_clock;0,1034275000000000;0,1277830250000000;250,4244988722093694;0,0000020761917691;0,0016247790104306%;0,0324881000000000;0,0315266500000000;1015,0142815681336970;0,0000020790604326;0,0065946125979541%
HDD;33554432;unsigned int;4;3;chrono::high_resolution_clock;0,1134822000000000;0,1277830250000000;250,4244988722093694;0,0000020761917691;0,0016247790104306%;0,0343566000000000;0,0315266500000000;1015,0142815681336970;0,0000020790604326;0,0065946125979541%
HDD;33554432;unsigned int;4;4;chrono::high_resolution_clock;0,1436112000000000;0,1277830250000000;250,4244988722093694;0,0000020761917691;0,0016247790104306%;0,0294157000000000;0,0315266500000000;1015,0142815681336970;0,0000020790604326;0,0065946125979541%
HDD;33554432;unsigned __int64;8;1;chrono::high_resolution_clock;0,1167121000000000;0,1188030000000000;269,3534675050293004;0,0000041564593947;0,0034986148453266%;0,0295953000000000;0,0303465500000000;1054,4856005048350198;0,0000041590956023;0,0137053325743241%
HDD;33554432;unsigned __int64;8;2;chrono::high_resolution_clock;0,1087505000000000;0,1188030000000000;269,3534675050293004;0,0000041564593947;0,0034986148453266%;0,0323570000000000;0,0303465500000000;1054,4856005048350198;0,0000041590956023;0,0137053325743241%
HDD;33554432;unsigned __int64;8;3;chrono::high_resolution_clock;0,1397917000000000;0,1188030000000000;269,3534675050293004;0,0000041564593947;0,0034986148453266%;0,0300730000000000;0,0303465500000000;1054,4856005048350198;0,0000041590956023;0,0137053325743241%
HDD;33554432;unsigned __int64;8;4;chrono::high_resolution_clock;0,1099577000000000;0,1188030000000000;269,3534675050293004;0,0000041564593947;0,0034986148453266%;0,0293609000000000;0,0303465500000000;1054,4856005048350198;0,0000041590956023;0,0137053325743241%
HDD;37748736;unsigned short;2;1;chrono::high_resolution_clock;0,1543492000000000;0,1287935000000000;279,5172116605263568;0,0000010365881374;0,0008048450716959%;0,0328007000000000;0,0329815250000000;1091,5201768262686528;0,0000010391262880;0,0031506314155081%
HDD;37748736;unsigned short;2;2;chrono::high_resolution_clock;0,1060050000000000;0,1287935000000000;279,5172116605263568;0,0000010365881374;0,0008048450716959%;0,0330385000000000;0,0329815250000000;1091,5201768262686528;0,0000010391262880;0,0031506314155081%
HDD;37748736;unsigned short;2;3;chrono::high_resolution_clock;0,1243459000000000;0,1287935000000000;279,5172116605263568;0,0000010365881374;0,0008048450716959%;0,0332031000000000;0,0329815250000000;1091,5201768262686528;0,0000010391262880;0,0031506314155081%
HDD;37748736;unsigned short;2;4;chrono::high_resolution_clock;0,1304739000000000;0,1287935000000000;279,5172116605263568;0,0000010365881374;0,0008048450716959%;0,0328838000000000;0,0329815250000000;1091,5201768262686528;0,0000010391262880;0,0031506314155081%
HDD;37748736;unsigned int;4;1;chrono::high_resolution_clock;0,1259455000000000;0,1272137750000000;282,9882219908968182;0,0000020766299858;0,0016323939650685%;0,0338308000000000;0,0333278250000000;1080,1784994970419120;0,0000020791171141;0,0062383822351040%
HDD;37748736;unsigned int;4;2;chrono::high_resolution_clock;0,1423813000000000;0,1272137750000000;282,9882219908968182;0,0000020766299858;0,0016323939650685%;0,0336618000000000;0,0333278250000000;1080,1784994970419120;0,0000020791171141;0,0062383822351040%
HDD;37748736;unsigned int;4;3;chrono::high_resolution_clock;0,1224620000000000;0,1272137750000000;282,9882219908968182;0,0000020766299858;0,0016323939650685%;0,0328175000000000;0,0333278250000000;1080,1784994970419120;0,0000020791171141;0,0062383822351040%
HDD;37748736;unsigned int;4;4;chrono::high_resolution_clock;0,1180663000000000;0,1272137750000000;282,9882219908968182;0,0000020766299858;0,0016323939650685%;0,0330012000000000;0,0333278250000000;1080,1784994970419120;0,0000020791171141;0,0062383822351040%
HDD;37748736;unsigned __int64;8;1;chrono::high_resolution_clock;0,1207726000000000;0,1238566750000000;290,6585373779814176;0,0000041567189186;0,0033560717810444%;0,0332100000000000;0,0332264750000000;1083,4733446746909067;0,0000041591197990;0,0125174873320286%
HDD;37748736;unsigned __int64;8;2;chrono::high_resolution_clock;0,1041628000000000;0,1238566750000000;290,6585373779814176;0,0000041567189186;0,0033560717810444%;0,0331913000000000;0,0332264750000000;1083,4733446746909067;0,0000041591197990;0,0125174873320286%
HDD;37748736;unsigned __int64;8;3;chrono::high_resolution_clock;0,1383176000000000;0,1238566750000000;290,6585373779814176;0,0000041567189186;0,0033560717810444%;0,0334670000000000;0,0332264750000000;1083,4733446746909067;0,0000041591197990;0,0125174873320286%
