MemoryType;BlockSize;ElementType;BufferSize;LaunchNum;Timer;WriteTime(s);AverageWriteTime(s);WriteBandwidth(Mb/s);AbsError(write)(s);RelError(write)(%);ReadTime(s);AverageReadTime(s);ReadBandwidth(Mb/s);AbsError(read)(s);RelError(read)(%)
SSD;37748736;int;4;10;chrono::high_resolution_clock;0,371957;0,380808;12,100576;0,380748;99,984244%;0,147758;0,153179;30,082368;0,153119;99,960830%
SSD;41943040;int;4;1;chrono::high_resolution_clock;0,424736;0,423350;12,094013;0,423290;99,985827%;0,170904;0,171515;29,851678;0,171455;99,965018%
SSD;41943040;int;4;2;chrono::high_resolution_clock;0,418478;0,423350;12,094013;0,423290;99,985827%;0,168844;0,171515;29,851678;0,171455;99,965018%
SSD;41943040;int;4;3;chrono::high_resolution_clock;0,424235;0,423350;12,094013;0,423290;99,985827%;0,188940;0,171515;29,851678;0,171455;99,965018%
SSD;41943040;int;4;4;chrono::high_resolution_clock;0,424254;0,423350;12,094013;0,423290;99,985827%;0,162770;0,171515;29,851678;0,171455;99,965018%
SSD;41943040;int;4;5;chrono::high_resolution_clock;0,428206;0,423350;12,094013;0,423290;99,985827%;0,170651;0,171515;29,851678;0,171455;99,965018%
SSD;41943040;int;4;6;chrono::high_resolution_clock;0,437435;0,423350;12,094013;0,423290;99,985827%;0,182137;0,171515;29,851678;0,171455;99,965018%
SSD;41943040;int;4;7;chrono::high_resolution_clock;0,417158;0,423350;12,094013;0,423290;99,985827%;0,171667;0,171515;29,851678;0,171455;99,965018%
SSD;41943040;int;4;8;chrono::high_resolution_clock;0,421798;0,423350;12,094013;0,423290;99,985827%;0,164319;0,171515;29,851678;0,171455;99,965018%
SSD;41943040;int;4;9;chrono::high_resolution_clock;0,415323;0,423350;12,094013;0,423290;99,985827%;0,168730;0,171515;29,851678;0,171455;99,965018%
SSD;41943040;int;4;10;chrono::high_resolution_clock;0,421877;0,423350;12,094013;0,423290;99,985827%;0,166182;0,171515;29,851678;0,171455;99,965018%
SSD;46137344;int;4;1;chrono::high_resolution_clock;0,462013;0,463305;12,156133;0,463245;99,987050%;0,182090;0,184692;30,494083;0,184632;99,967513%
SSD;46137344;int;4;2;chrono::high_resolution_clock;0,463451;0,463305;12,156133;0,463245;99,987050%;0,181503;0,184692;30,494083;0,184632;99,967513%
SSD;46137344;int;4;3;chrono::high_resolution_clock;0,452101;0,463305;12,156133;0,463245;99,987050%;0,186875;0,184692;30,494083;0,184632;99,967513%
SSD;46137344;int;4;4;chrono::high_resolution_clock;0,461924;0,463305;12,156133;0,463245;99,987050%;0,183565;0,184692;30,494083;0,184632;99,967513%
SSD;46137344;int;4;5;chrono::high_resolution_clock;0,468214;0,463305;12,156133;0,463245;99,987050%;0,181106;0,184692;30,494083;0,184632;99,967513%
SSD;46137344;int;4;6;chrono::high_resolution_clock;0,468746;0,463305;12,156133;0,463245;99,987050%;0,186848;0,184692;30,494083;0,184632;99,967513%
SSD;46137344;int;4;7;chrono::high_resolution_clock;0,472785;0,463305;12,156133;0,463245;99,987050%;0,188541;0,184692;30,494083;0,184632;99,967513%
SSD;46137344;int;4;8;chrono::high_resolution_clock;0,457973;0,463305;12,156133;0,463245;99,987050%;0,192066;0,184692;30,494083;0,184632;99,967513%
SSD;46137344;int;4;9;chrono::high_resolution_clock;0,466808;0,463305;12,156133;0,463245;99,987050%;0,183996;0,184692;30,494083;0,184632;99,967513%
SSD;46137344;int;4;10;chrono::high_resolution_clock;0,459037;0,463305;12,156133;0,463245;99,987050%;0,180323;0,184692;30,494083;0,184632;99,967513%
SSD;50331648;int;4;1;chrono::high_resolution_clock;0,513523;0,513133;11,973502;0,513073;99,988307%;0,201578;0,202824;30,292325;0,202764;99,970418%
SSD;50331648;int;4;2;chrono::high_resolution_clock;0,506528;0,513133;11,973502;0,513073;99,988307%;0,204646;0,202824;30,292325;0,202764;99,970418%
SSD;50331648;int;4;3;chrono::high_resolution_clock;0,518346;0,513133;11,973502;0,513073;99,988307%;0,199300;0,202824;30,292325;0,202764;99,970418%
SSD;50331648;int;4;4;chrono::high_resolution_clock;0,501771;0,513133;11,973502;0,513073;99,988307%;0,196679;0,202824;30,292325;0,202764;99,970418%
SSD;50331648;int;4;5;chrono::high_resolution_clock;0,512209;0,513133;11,973502;0,513073;99,988307%;0,201397;0,202824;30,292325;0,202764;99,970418%
SSD;50331648;int;4;6;chrono::high_resolution_clock;0,500248;0,513133;11,973502;0,513073;99,988307%;0,201178;0,202824;30,292325;0,202764;99,970418%
SSD;50331648;int;4;7;chrono::high_resolution_clock;0,525342;0,513133;11,973502;0,513073;99,988307%;0,212336;0,202824;30,292325;0,202764;99,970418%
SSD;50331648;int;4;8;chrono::high_resolution_clock;0,516989;0,513133;11,973502;0,513073;99,988307%;0,212495;0,202824;30,292325;0,202764;99,970418%
SSD;50331648;int;4;9;chrono::high_resolution_clock;0,524388;0,513133;11,973502;0,513073;99,988307%;0,198121;0,202824;30,292325;0,202764;99,970418%
SSD;50331648;int;4;10;chrono::high_resolution_clock;0,511987;0,513133;11,973502;0,513073;99,988307%;0,200508;0,202824;30,292325;0,202764;99,970418%
SSD;54525952;int;4;1;chrono::high_resolution_clock;0,543891;0,551469;12,069592;0,551409;99,989120%;0,223025;0,220331;30,209135;0,220271;99,972768%
SSD;54525952;int;4;2;chrono::high_resolution_clock;0,570657;0,551469;12,069592;0,551409;99,989120%;0,217772;0,220331;30,209135;0,220271;99,972768%
SSD;54525952;int;4;3;chrono::high_resolution_clock;0,559837;0,551469;12,069592;0,551409;99,989120%;0,218496;0,220331;30,209135;0,220271;99,972768%
SSD;54525952;int;4;4;chrono::high_resolution_clock;0,543948;0,551469;12,069592;0,551409;99,989120%;0,230642;0,220331;30,209135;0,220271;99,972768%
SSD;54525952;int;4;5;chrono::high_resolution_clock;0,570000;0,551469;12,069592;0,551409;99,989120%;0,220025;0,220331;30,209135;0,220271;99,972768%
SSD;54525952;int;4;6;chrono::high_resolution_clock;0,543553;0,551469;12,069592;0,551409;99,989120%;0,221502;0,220331;30,209135;0,220271;99,972768%
SSD;54525952;int;4;7;chrono::high_resolution_clock;0,546013;0,551469;12,069592;0,551409;99,989120%;0,213447;0,220331;30,209135;0,220271;99,972768%
SSD;54525952;int;4;8;chrono::high_resolution_clock;0,545718;0,551469;12,069592;0,551409;99,989120%;0,215662;0,220331;30,209135;0,220271;99,972768%
SSD;54525952;int;4;9;chrono::high_resolution_clock;0,539888;0,551469;12,069592;0,551409;99,989120%;0,227517;0,220331;30,209135;0,220271;99,972768%
SSD;54525952;int;4;10;chrono::high_resolution_clock;0,551181;0,551469;12,069592;0,551409;99,989120%;0,215218;0,220331;30,209135;0,220271;99,972768%
SSD;58720256;int;4;1;chrono::high_resolution_clock;0,596328;0,587433;12,202237;0,587373;99,989786%;0,233913;0,238121;30,102375;0,238061;99,974803%
SSD;58720256;int;4;2;chrono::high_resolution_clock;0,580124;0,587433;12,202237;0,587373;99,989786%;0,239302;0,238121;30,102375;0,238061;99,974803%
SSD;58720256;int;4;3;chrono::high_resolution_clock;0,593245;0,587433;12,202237;0,587373;99,989786%;0,230399;0,238121;30,102375;0,238061;99,974803%
SSD;58720256;int;4;4;chrono::high_resolution_clock;0,583041;0,587433;12,202237;0,587373;99,989786%;0,240591;0,238121;30,102375;0,238061;99,974803%
SSD;58720256;int;4;5;chrono::high_resolution_clock;0,588390;0,587433;12,202237;0,587373;99,989786%;0,240917;0,238121;30,102375;0,238061;99,974803%
SSD;58720256;int;4;6;chrono::high_resolution_clock;0,590224;0,587433;12,202237;0,587373;99,989786%;0,241214;0,238121;30,102375;0,238061;99,974803%
SSD;58720256;int;4;7;chrono::high_resolution_clock;0,585809;0,587433;12,202237;0,587373;99,989786%;0,237617;0,238121;30,102375;0,238061;99,974803%
SSD;58720256;int;4;8;chrono::high_resolution_clock;0,594411;0,587433;12,202237;0,587373;99,989786%;0,237940;0,238121;30,102375;0,238061;99,974803%
SSD;58720256;int;4;9;chrono::high_resolution_clock;0,583438;0,587433;12,202237;0,587373;99,989786%;0,232299;0,238121;30,102375;0,238061;99,974803%
SSD;58720256;int;4;10;chrono::high_resolution_clock;0,579323;0,587433;12,202237;0,587373;99,989786%;0,247016;0,238121;30,102375;0,238061;99,974803%
SSD;62914560;int;4;1;chrono::high_resolution_clock;0,627442;0,637129;12,054070;0,637069;99,990583%;0,252692;0,254110;30,223077;0,254050;99,976388%
SSD;62914560;int;4;2;chrono::high_resolution_clock;0,633543;0,637129;12,054070;0,637069;99,990583%;0,256601;0,254110;30,223077;0,254050;99,976388%
SSD;62914560;int;4;3;chrono::high_resolution_clock;0,624268;0,637129;12,054070;0,637069;99,990583%;0,258011;0,254110;30,223077;0,254050;99,976388%
SSD;62914560;int;4;4;chrono::high_resolution_clock;0,657616;0,637129;12,054070;0,637069;99,990583%;0,249381;0,254110;30,223077;0,254050;99,976388%
SSD;62914560;int;4;5;chrono::high_resolution_clock;0,634703;0,637129;12,054070;0,637069;99,990583%;0,253892;0,254110;30,223077;0,254050;99,976388%
SSD;62914560;int;4;6;chrono::high_resolution_clock;0,640531;0,637129;12,054070;0,637069;99,990583%;0,249998;0,254110;30,223077;0,254050;99,976388%
SSD;62914560;int;4;7;chrono::high_resolution_clock;0,612643;0,637129;12,054070;0,637069;99,990583%;0,250772;0,254110;30,223077;0,254050;99,976388%
SSD;62914560;int;4;8;chrono::high_resolution_clock;0,629279;0,637129;12,054070;0,637069;99,990583%;0,253149;0,254110;30,223077;0,254050;99,976388%
SSD;62914560;int;4;9;chrono::high_resolution_clock;0,674696;0,637129;12,054070;0,637069;99,990583%;0,262701;0,254110;30,223077;0,254050;99,976388%
SSD;62914560;int;4;10;chrono::high_resolution_clock;0,636571;0,637129;12,054070;0,637069;99,990583%;0,253907;0,254110;30,223077;0,254050;99,976388%
SSD;67108864;int;4;1;chrono::high_resolution_clock;0,674140;0,676100;12,116544;0,676040;99,991126%;0,272934;0,268595;30,499440;0,268535;99,977662%
SSD;67108864;int;4;2;chrono::high_resolution_clock;0,666238;0,676100;12,116544;0,676040;99,991126%;0,266618;0,268595;30,499440;0,268535;99,977662%
SSD;67108864;int;4;3;chrono::high_resolution_clock;0,670561;0,676100;12,116544;0,676040;99,991126%;0,270728;0,268595;30,499440;0,268535;99,977662%
SSD;67108864;int;4;4;chrono::high_resolution_clock;0,683943;0,676100;12,116544;0,676040;99,991126%;0,273250;0,268595;30,499440;0,268535;99,977662%
SSD;67108864;int;4;5;chrono::high_resolution_clock;0,684638;0,676100;12,116544;0,676040;99,991126%;0,270749;0,268595;30,499440;0,268535;99,977662%
SSD;67108864;int;4;6;chrono::high_resolution_clock;0,679601;0,676100;12,116544;0,676040;99,991126%;0,268064;0,268595;30,499440;0,268535;99,977662%
SSD;67108864;int;4;7;chrono::high_resolution_clock;0,680074;0,676100;12,116544;0,676040;99,991126%;0,264746;0,268595;30,499440;0,268535;99,977662%
SSD;67108864;int;4;8;chrono::high_resolution_clock;0,670432;0,676100;12,116544;0,676040;99,991126%;0,267838;0,268595;30,499440;0,268535;99,977662%
SSD;67108864;int;4;9;chrono::high_resolution_clock;0,675898;0,676100;12,116544;0,676040;99,991126%;0,263705;0,268595;30,499440;0,268535;99,977662%
SSD;67108864;int;4;10;chrono::high_resolution_clock;0,675479;0,676100;12,116544;0,676040;99,991126%;0,267320;0,268595;30,499440;0,268535;99,977662%
SSD;71303168;int;4;1;chrono::high_resolution_clock;0,719705;0,731649;11,896413;0,731589;99,991799%;0,282001;0,289700;30,044856;0,289640;99,979289%
SSD;71303168;int;4;2;chrono::high_resolution_clock;0,731170;0,731649;11,896413;0,731589;99,991799%;0,279682;0,289700;30,044856;0,289640;99,979289%
SSD;71303168;int;4;3;chrono::high_resolution_clock;0,756856;0,731649;11,896413;0,731589;99,991799%;0,295338;0,289700;30,044856;0,289640;99,979289%
SSD;71303168;int;4;4;chrono::high_resolution_clock;0,713736;0,731649;11,896413;0,731589;99,991799%;0,289927;0,289700;30,044856;0,289640;99,979289%
SSD;71303168;int;4;5;chrono::high_resolution_clock;0,789444;0,731649;11,896413;0,731589;99,991799%;0,298467;0,289700;30,044856;0,289640;99,979289%
SSD;71303168;int;4;6;chrono::high_resolution_clock;0,718768;0,731649;11,896413;0,731589;99,991799%;0,289370;0,289700;30,044856;0,289640;99,979289%
SSD;71303168;int;4;7;chrono::high_resolution_clock;0,746381;0,731649;11,896413;0,731589;99,991799%;0,292594;0,289700;30,044856;0,289640;99,979289%
SSD;71303168;int;4;8;chrono::high_resolution_clock;0,712634;0,731649;11,896413;0,731589;99,991799%;0,288008;0,289700;30,044856;0,289640;99,979289%
SSD;71303168;int;4;9;chrono::high_resolution_clock;0,725035;0,731649;11,896413;0,731589;99,991799%;0,287407;0,289700;30,044856;0,289640;99,979289%
SSD;71303168;int;4;10;chrono::high_resolution_clock;0,702761;0,731649;11,896413;0,731589;99,991799%;0,294207;0,289700;30,044856;0,289640;99,979289%
