MemoryType;BlockSize;ElementType;BufferSize;LaunchNum;Timer;WriteTime(s);AverageWriteTime(s);WriteBandwidth(Mb/s);AbsError(write)(s);RelError(write)(%);ReadTime(s);AverageReadTime(s);ReadBandwidth(Mb/s);AbsError(read)(s);RelError(read)(%)
HDD;46137344;int;4;6;chrono::high_resolution_clock;2,089406;2,067128;2,724553;2,067107;99,998994%;0,186118;0,185637;30,338814;0,185616;99,988795%
HDD;46137344;int;4;7;chrono::high_resolution_clock;1,898967;2,067128;2,724553;2,067107;99,998994%;0,185497;0,185637;30,338814;0,185616;99,988795%
HDD;46137344;int;4;8;chrono::high_resolution_clock;2,277684;2,067128;2,724553;2,067107;99,998994%;0,194610;0,185637;30,338814;0,185616;99,988795%
HDD;46137344;int;4;9;chrono::high_resolution_clock;2,271433;2,067128;2,724553;2,067107;99,998994%;0,180991;0,185637;30,338814;0,185616;99,988795%
HDD;46137344;int;4;10;chrono::high_resolution_clock;2,003298;2,067128;2,724553;2,067107;99,998994%;0,183765;0,185637;30,338814;0,185616;99,988795%
HDD;50331648;int;4;1;chrono::high_resolution_clock;2,289082;2,354445;2,609533;2,354424;99,999117%;0,200163;0,202385;30,357963;0,202364;99,989723%
HDD;50331648;int;4;2;chrono::high_resolution_clock;2,062579;2,354445;2,609533;2,354424;99,999117%;0,200183;0,202385;30,357963;0,202364;99,989723%
HDD;50331648;int;4;3;chrono::high_resolution_clock;2,256307;2,354445;2,609533;2,354424;99,999117%;0,201467;0,202385;30,357963;0,202364;99,989723%
HDD;50331648;int;4;4;chrono::high_resolution_clock;2,649086;2,354445;2,609533;2,354424;99,999117%;0,199195;0,202385;30,357963;0,202364;99,989723%
HDD;50331648;int;4;5;chrono::high_resolution_clock;2,630323;2,354445;2,609533;2,354424;99,999117%;0,196221;0,202385;30,357963;0,202364;99,989723%
HDD;50331648;int;4;6;chrono::high_resolution_clock;2,674382;2,354445;2,609533;2,354424;99,999117%;0,208207;0,202385;30,357963;0,202364;99,989723%
HDD;50331648;int;4;7;chrono::high_resolution_clock;2,220844;2,354445;2,609533;2,354424;99,999117%;0,198585;0,202385;30,357963;0,202364;99,989723%
HDD;50331648;int;4;8;chrono::high_resolution_clock;2,301712;2,354445;2,609533;2,354424;99,999117%;0,199266;0,202385;30,357963;0,202364;99,989723%
HDD;50331648;int;4;9;chrono::high_resolution_clock;2,085411;2,354445;2,609533;2,354424;99,999117%;0,197875;0,202385;30,357963;0,202364;99,989723%
HDD;50331648;int;4;10;chrono::high_resolution_clock;2,374719;2,354445;2,609533;2,354424;99,999117%;0,222690;0,202385;30,357963;0,202364;99,989723%
HDD;54525952;int;4;1;chrono::high_resolution_clock;2,821699;2,623525;2,537045;2,623504;99,999207%;0,226045;0,221070;30,108130;0,221049;99,990591%
HDD;54525952;int;4;2;chrono::high_resolution_clock;2,533200;2,623525;2,537045;2,623504;99,999207%;0,218911;0,221070;30,108130;0,221049;99,990591%
HDD;54525952;int;4;3;chrono::high_resolution_clock;2,638667;2,623525;2,537045;2,623504;99,999207%;0,227711;0,221070;30,108130;0,221049;99,990591%
HDD;54525952;int;4;4;chrono::high_resolution_clock;2,482381;2,623525;2,537045;2,623504;99,999207%;0,213765;0,221070;30,108130;0,221049;99,990591%
HDD;54525952;int;4;5;chrono::high_resolution_clock;2,873733;2,623525;2,537045;2,623504;99,999207%;0,214954;0,221070;30,108130;0,221049;99,990591%
HDD;54525952;int;4;6;chrono::high_resolution_clock;2,463994;2,623525;2,537045;2,623504;99,999207%;0,222622;0,221070;30,108130;0,221049;99,990591%
HDD;54525952;int;4;7;chrono::high_resolution_clock;2,716618;2,623525;2,537045;2,623504;99,999207%;0,219768;0,221070;30,108130;0,221049;99,990591%
HDD;54525952;int;4;8;chrono::high_resolution_clock;2,583061;2,623525;2,537045;2,623504;99,999207%;0,223106;0,221070;30,108130;0,221049;99,990591%
HDD;54525952;int;4;9;chrono::high_resolution_clock;2,580750;2,623525;2,537045;2,623504;99,999207%;0,219188;0,221070;30,108130;0,221049;99,990591%
HDD;54525952;int;4;10;chrono::high_resolution_clock;2,541149;2,623525;2,537045;2,623504;99,999207%;0,224627;0,221070;30,108130;0,221049;99,990591%
HDD;58720256;int;4;1;chrono::high_resolution_clock;2,566813;2,972351;2,411559;2,972330;99,999300%;0,236731;0,236755;30,276039;0,236734;99,991215%
HDD;58720256;int;4;2;chrono::high_resolution_clock;3,039674;2,972351;2,411559;2,972330;99,999300%;0,236705;0,236755;30,276039;0,236734;99,991215%
HDD;58720256;int;4;3;chrono::high_resolution_clock;2,972073;2,972351;2,411559;2,972330;99,999300%;0,236554;0,236755;30,276039;0,236734;99,991215%
HDD;58720256;int;4;4;chrono::high_resolution_clock;3,052170;2,972351;2,411559;2,972330;99,999300%;0,236951;0,236755;30,276039;0,236734;99,991215%
HDD;58720256;int;4;5;chrono::high_resolution_clock;3,077894;2,972351;2,411559;2,972330;99,999300%;0,235803;0,236755;30,276039;0,236734;99,991215%
HDD;58720256;int;4;6;chrono::high_resolution_clock;3,012083;2,972351;2,411559;2,972330;99,999300%;0,237369;0,236755;30,276039;0,236734;99,991215%
HDD;58720256;int;4;7;chrono::high_resolution_clock;3,087027;2,972351;2,411559;2,972330;99,999300%;0,235159;0,236755;30,276039;0,236734;99,991215%
HDD;58720256;int;4;8;chrono::high_resolution_clock;2,980529;2,972351;2,411559;2,972330;99,999300%;0,231018;0,236755;30,276039;0,236734;99,991215%
HDD;58720256;int;4;9;chrono::high_resolution_clock;3,006997;2,972351;2,411559;2,972330;99,999300%;0,244853;0,236755;30,276039;0,236734;99,991215%
HDD;58720256;int;4;10;chrono::high_resolution_clock;2,928249;2,972351;2,411559;2,972330;99,999300%;0,236407;0,236755;30,276039;0,236734;99,991215%
HDD;62914560;int;4;1;chrono::high_resolution_clock;3,250486;3,267940;2,350104;3,267920;99,999364%;0,251416;0,253873;30,251372;0,253852;99,991807%
HDD;62914560;int;4;2;chrono::high_resolution_clock;3,463202;3,267940;2,350104;3,267920;99,999364%;0,253668;0,253873;30,251372;0,253852;99,991807%
HDD;62914560;int;4;3;chrono::high_resolution_clock;3,341821;3,267940;2,350104;3,267920;99,999364%;0,250106;0,253873;30,251372;0,253852;99,991807%
HDD;62914560;int;4;4;chrono::high_resolution_clock;3,365762;3,267940;2,350104;3,267920;99,999364%;0,257835;0,253873;30,251372;0,253852;99,991807%
HDD;62914560;int;4;5;chrono::high_resolution_clock;3,269891;3,267940;2,350104;3,267920;99,999364%;0,255507;0,253873;30,251372;0,253852;99,991807%
HDD;62914560;int;4;6;chrono::high_resolution_clock;3,204476;3,267940;2,350104;3,267920;99,999364%;0,244755;0,253873;30,251372;0,253852;99,991807%
HDD;62914560;int;4;7;chrono::high_resolution_clock;3,124188;3,267940;2,350104;3,267920;99,999364%;0,263261;0,253873;30,251372;0,253852;99,991807%
HDD;62914560;int;4;8;chrono::high_resolution_clock;3,194710;3,267940;2,350104;3,267920;99,999364%;0,244908;0,253873;30,251372;0,253852;99,991807%
HDD;62914560;int;4;9;chrono::high_resolution_clock;3,255995;3,267940;2,350104;3,267920;99,999364%;0,271884;0,253873;30,251372;0,253852;99,991807%
HDD;62914560;int;4;10;chrono::high_resolution_clock;3,208874;3,267940;2,350104;3,267920;99,999364%;0,245389;0,253873;30,251372;0,253852;99,991807%
HDD;67108864;int;4;1;chrono::high_resolution_clock;3,375067;3,567224;2,296464;3,567203;99,999417%;0,261562;0,270281;30,309193;0,270260;99,992304%
HDD;67108864;int;4;2;chrono::high_resolution_clock;3,612989;3,567224;2,296464;3,567203;99,999417%;0,260843;0,270281;30,309193;0,270260;99,992304%
HDD;67108864;int;4;3;chrono::high_resolution_clock;3,515191;3,567224;2,296464;3,567203;99,999417%;0,280503;0,270281;30,309193;0,270260;99,992304%
HDD;67108864;int;4;4;chrono::high_resolution_clock;3,547952;3,567224;2,296464;3,567203;99,999417%;0,266065;0,270281;30,309193;0,270260;99,992304%
HDD;67108864;int;4;5;chrono::high_resolution_clock;3,668352;3,567224;2,296464;3,567203;99,999417%;0,270956;0,270281;30,309193;0,270260;99,992304%
HDD;67108864;int;4;6;chrono::high_resolution_clock;3,495882;3,567224;2,296464;3,567203;99,999417%;0,267964;0,270281;30,309193;0,270260;99,992304%
HDD;67108864;int;4;7;chrono::high_resolution_clock;3,847790;3,567224;2,296464;3,567203;99,999417%;0,273194;0,270281;30,309193;0,270260;99,992304%
HDD;67108864;int;4;8;chrono::high_resolution_clock;3,661674;3,567224;2,296464;3,567203;99,999417%;0,271429;0,270281;30,309193;0,270260;99,992304%
HDD;67108864;int;4;9;chrono::high_resolution_clock;3,481072;3,567224;2,296464;3,567203;99,999417%;0,276150;0,270281;30,309193;0,270260;99,992304%
